"","subject","activity","variable","value"
"969",12,"SITTING","meanfBodyAccelerometerStdevY",-0.444910001659702
"970",12,"SITTING","meanfBodyAccelerometerStdevZ",-0.728469606492537
"971",12,"SITTING","meanfBodyAccelerometerJerkMeanX",-0.51464202580597
"972",12,"SITTING","meanfBodyAccelerometerJerkMeanY",-0.471744804389552
"973",12,"SITTING","meanfBodyAccelerometerJerkMeanZ",-0.799284140671642
"974",12,"SITTING","meanfBodyAccelerometerJerkStdevX",-0.505745022388806
"975",12,"SITTING","meanfBodyAccelerometerJerkStdevY",-0.447339284527239
"976",12,"SITTING","meanfBodyAccelerometerJerkStdevZ",-0.825620583955224
"977",12,"SITTING","meanfBodyGyroscopeMeanX",-0.585669505506716
"978",12,"SITTING","meanfBodyGyroscopeMeanY",-0.708184516268657
"979",12,"SITTING","meanfBodyGyroscopeMeanZ",-0.64488048111194
"980",12,"SITTING","meanfBodyGyroscopeStdevX",-0.707831066395522
"981",12,"SITTING","meanfBodyGyroscopeStdevY",-0.669622323059701
"982",12,"SITTING","meanfBodyGyroscopeStdevZ",-0.748431752686567
"983",12,"SITTING","meanfBodyAccelerometerMagnitudeMean",-0.47792395599403
"984",12,"SITTING","meanfBodyAccelerometerMagnitudeStdev",-0.605529765076119
"985",12,"SITTING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.461153229439552
"986",12,"SITTING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.480918839647015
"987",12,"SITTING","meanfBodyBodyGyroscopeMagnitudeMean",-0.669095112974627
"988",12,"SITTING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.687480054074627
"989",12,"SITTING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.749207546626866
"990",12,"SITTING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.753265165522388
"991",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMeanX",0.272145794677419
"992",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMeanY",-0.0182299075608413
"993",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMeanZ",-0.105735506451613
"994",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerStdevX",-0.638208440290323
"995",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerStdevY",-0.608983265026882
"996",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerStdevZ",-0.682615496811828
"997",12,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMeanX",0.749117763666667
"998",12,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMeanY",-0.0295853747510753
"999",12,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMeanZ",0.0924517595346237
"1000",12,"WALKING_DOWNSTAIRS","meantGravityAccelerometerStdevX",-0.96330852155914
"1001",12,"WALKING_DOWNSTAIRS","meantGravityAccelerometerStdevY",-0.959772033870968
"1002",12,"WALKING_DOWNSTAIRS","meantGravityAccelerometerStdevZ",-0.93954763188172
"1003",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMeanX",0.0799354253827957
"1004",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMeanY",0.00147809411698925
"1005",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMeanZ",-0.0106609660939785
"1006",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkStdevX",-0.650790264784946
"1007",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkStdevY",-0.664699691132473
"1008",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkStdevZ",-0.777908761827957
"1009",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMeanX",-0.0575264551461828
"1010",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMeanY",-0.0714218698580645
"1011",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMeanZ",0.100946227484946
"1012",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeStdevX",-0.764316840252151
"1013",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeStdevY",-0.774444433548387
"1014",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeStdevZ",-0.650750149365591
"1015",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMeanX",-0.073416747110215
"1016",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMeanY",-0.0421957057096774
"1017",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMeanZ",-0.0617431983833333
"1018",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkStdevX",-0.772069692150538
"1019",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkStdevY",-0.829185586182796
"1020",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkStdevZ",-0.775458577365591
"1021",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMagnitudeMean",-0.613018446822043
"1022",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMagnitudeStdev",-0.621456341182258
"1023",12,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMagnitudeMean",-0.613018446822043
"1024",12,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMagnitudeStdev",-0.621456341182258
"1025",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMagnitudeMean",-0.684974084575269
"1026",12,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMagnitudeStdev",-0.636898344297849
"1027",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMagnitudeMean",-0.66459948788172
"1028",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMagnitudeStdev",-0.715896647204301
"1029",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMagnitudeMean",-0.807753381612903
"1030",12,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMagnitudeStdev",-0.817815795430108
"1031",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMeanX",-0.637131722208064
"1032",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMeanY",-0.617370170090323
"1033",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMeanZ",-0.705415178817204
"1034",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerStdevX",-0.639348459586021
"1035",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerStdevY",-0.63100314140914
"1036",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerStdevZ",-0.696665096612903
"1037",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkMeanX",-0.659962097978441
"1038",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkMeanY",-0.677425008402742
"1039",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkMeanZ",-0.758238879408602
"1040",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkStdevX",-0.67299670577957
"1041",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkStdevY",-0.674141468072581
"1042",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkStdevZ",-0.796308612258064
"1043",12,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeMeanX",-0.71569500327957
"1044",12,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeMeanY",-0.771175710268817
"1045",12,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeMeanZ",-0.666367678483871
"1046",12,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeStdevX",-0.781057375053763
"1047",12,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeStdevY",-0.779444961236559
"1048",12,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeStdevZ",-0.679272873655914
"1049",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMagnitudeMean",-0.617897670354839
"1050",12,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMagnitudeStdev",-0.682955169813979
"1051",12,"WALKING_DOWNSTAIRS","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.638505427183871
"1052",12,"WALKING_DOWNSTAIRS","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.636955052134409
"1053",12,"WALKING_DOWNSTAIRS","meanfBodyBodyGyroscopeMagnitudeMean",-0.752048340967742
"1054",12,"WALKING_DOWNSTAIRS","meanfBodyBodyGyroscopeMagnitudeStdev",-0.742461579639785
"1055",12,"WALKING_DOWNSTAIRS","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.819220973494624
"1056",12,"WALKING_DOWNSTAIRS","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.829129754193548
"1057",13,"SITTING","meantBodyAccelerometerMeanX",0.275895876198777
"1058",13,"SITTING","meantBodyAccelerometerMeanY",-0.0176504796070948
"1059",13,"SITTING","meantBodyAccelerometerMeanZ",-0.109135285550765
"1060",13,"SITTING","meantBodyAccelerometerStdevX",-0.624844460199083
"1061",13,"SITTING","meantBodyAccelerometerStdevY",-0.448816097853364
"1062",13,"SITTING","meantBodyAccelerometerStdevZ",-0.587230562129052
"1063",13,"SITTING","meantGravityAccelerometerMeanX",0.709996516908257
"1064",13,"SITTING","meantGravityAccelerometerMeanY",-0.0420858101162079
"1065",13,"SITTING","meantGravityAccelerometerMeanZ",0.0443010536786239
"1066",13,"SITTING","meantGravityAccelerometerStdevX",-0.967268063455658
"1067",13,"SITTING","meantGravityAccelerometerStdevY",-0.953540716850153
"1068",13,"SITTING","meantGravityAccelerometerStdevZ",-0.938727880275229
"1069",13,"SITTING","meantBodyAccelerometerJerkMeanX",0.0794393034550306
"1070",13,"SITTING","meantBodyAccelerometerJerkMeanY",0.00387961953328135
"1071",13,"SITTING","meantBodyAccelerometerJerkMeanZ",-0.0123485923641621
"1072",13,"SITTING","meantBodyAccelerometerJerkStdevX",-0.638889532599083
"1073",13,"SITTING","meantBodyAccelerometerJerkStdevY",-0.569700547488012
"1074",13,"SITTING","meantBodyAccelerometerJerkStdevZ",-0.728452966311927
"1075",13,"SITTING","meantBodyGyroscopeMeanX",-0.0562470618980061
"1076",13,"SITTING","meantBodyGyroscopeMeanY",-0.0616613787494801
"1077",13,"SITTING","meantBodyGyroscopeMeanZ",0.098866059686422
"1078",13,"SITTING","meantBodyGyroscopeStdevX",-0.715109859672783
"1079",13,"SITTING","meantBodyGyroscopeStdevY",-0.645728612088685
"1080",13,"SITTING","meantBodyGyroscopeStdevZ",-0.643337285033639
"1081",13,"SITTING","meantBodyGyroscopeJerkMeanX",-0.0881182379434251
"1082",13,"SITTING","meantBodyGyroscopeJerkMeanY",-0.0440836605146789
"1083",13,"SITTING","meantBodyGyroscopeJerkMeanZ",-0.0582718748712538
"1084",13,"SITTING","meantBodyGyroscopeJerkStdevX",-0.715772980189602
"1085",13,"SITTING","meantBodyGyroscopeJerkStdevY",-0.718988591831804
"1086",13,"SITTING","meantBodyGyroscopeJerkStdevZ",-0.712716428498471
"1087",13,"SITTING","meantBodyAccelerometerMagnitudeMean",-0.539871637249541
"1088",13,"SITTING","meantBodyAccelerometerMagnitudeStdev",-0.597230982062691
"1089",13,"SITTING","meantGravityAccelerometerMagnitudeMean",-0.539871637249541
"1090",13,"SITTING","meantGravityAccelerometerMagnitudeStdev",-0.597230982062691
"1091",13,"SITTING","meantBodyAccelerometerJerkMagnitudeMean",-0.625466938809174
"1092",13,"SITTING","meantBodyAccelerometerJerkMagnitudeStdev",-0.610248540269939
"1093",13,"SITTING","meantBodyGyroscopeMagnitudeMean",-0.581215403184709
"1094",13,"SITTING","meantBodyGyroscopeMagnitudeStdev",-0.636364939544342
"1095",13,"SITTING","meantBodyGyroscopeJerkMagnitudeMean",-0.712745036012232
"1096",13,"SITTING","meantBodyGyroscopeJerkMagnitudeStdev",-0.712056186747706
"1097",13,"SITTING","meanfBodyAccelerometerMeanX",-0.638817912651682
"1098",13,"SITTING","meanfBodyAccelerometerMeanY",-0.493467193137125
"1099",13,"SITTING","meanfBodyAccelerometerMeanZ",-0.629736258731804
"1100",13,"SITTING","meanfBodyAccelerometerStdevX",-0.620602036452599
"1101",13,"SITTING","meanfBodyAccelerometerStdevY",-0.462584458627829
"1102",13,"SITTING","meanfBodyAccelerometerStdevZ",-0.599036895271407
"1103",13,"SITTING","meanfBodyAccelerometerJerkMeanX",-0.66008217407156
"1104",13,"SITTING","meanfBodyAccelerometerJerkMeanY",-0.603340489937615
"1105",13,"SITTING","meanfBodyAccelerometerJerkMeanZ",-0.710831730361468
"1106",13,"SITTING","meanfBodyAccelerometerJerkStdevX",-0.649606227431844
"1107",13,"SITTING","meanfBodyAccelerometerJerkStdevY",-0.562129866937645
"1108",13,"SITTING","meanfBodyAccelerometerJerkStdevZ",-0.744823539571865
"1109",13,"SITTING","meanfBodyGyroscopeMeanX",-0.65864242140581
"1110",13,"SITTING","meanfBodyGyroscopeMeanY",-0.647152817899388
"1111",13,"SITTING","meanfBodyGyroscopeMeanZ",-0.620471226529052
"1112",13,"SITTING","meanfBodyGyroscopeStdevX",-0.734657989051988
"1113",13,"SITTING","meanfBodyGyroscopeStdevY",-0.650623558847401
"1114",13,"SITTING","meanfBodyGyroscopeStdevZ",-0.685774481529052
"1115",13,"SITTING","meanfBodyAccelerometerMagnitudeMean",-0.589928108599083
"1116",13,"SITTING","meanfBodyAccelerometerMagnitudeStdev",-0.665344858593272
"1117",13,"SITTING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.607295296423853
"1118",13,"SITTING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.617075473106453
"1119",13,"SITTING","meanfBodyBodyGyroscopeMagnitudeMean",-0.652225306544343
"1120",13,"SITTING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.691915161336391
"1121",13,"SITTING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.712054366504281
"1122",13,"SITTING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.733183567759939
"1123",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMeanX",0.268742494553279
"1124",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMeanY",-0.0166371300659426
"1125",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMeanZ",-0.0996007059877049
"1126",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerStdevX",-0.493875900753279
"1127",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerStdevY",-0.190356784144426
"1128",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerStdevZ",-0.0829789883191393
"1129",14,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMeanX",0.695710723688525
"1130",14,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMeanY",-0.165548427598361
"1131",14,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMeanZ",-0.255499121995902
"1132",14,"WALKING_DOWNSTAIRS","meantGravityAccelerometerStdevX",-0.933986522704918
"1133",14,"WALKING_DOWNSTAIRS","meantGravityAccelerometerStdevY",-0.934878446827869
"1134",14,"WALKING_DOWNSTAIRS","meantGravityAccelerometerStdevZ",-0.903959498688525
"1135",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMeanX",0.0731636526834836
"1136",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMeanY",0.00468680247090164
"1137",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMeanZ",-0.00109705214282787
"1138",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkStdevX",-0.530799952657623
"1139",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkStdevY",-0.459397679983197
"1140",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkStdevZ",-0.552000017954836
"1141",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMeanX",0.00779788388987705
"1142",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMeanY",-0.101356256508197
"1143",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMeanZ",0.0483130820040984
"1144",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeStdevX",-0.649305014086066
"1145",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeStdevY",-0.216650778374795
"1146",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeStdevZ",-0.16936650962377
"1147",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMeanX",-0.109826852532898
"1148",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMeanY",-0.0439177837856107
"1149",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMeanZ",-0.0418610459717213
"1150",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkStdevX",-0.723150613606557
"1151",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkStdevY",-0.60583333504918
"1152",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkStdevZ",-0.525451416913115
"1153",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMagnitudeMean",-0.29092762277541
"1154",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerMagnitudeStdev",-0.321676687545492
"1155",14,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMagnitudeMean",-0.29092762277541
"1156",14,"WALKING_DOWNSTAIRS","meantGravityAccelerometerMagnitudeStdev",-0.321676687545492
"1157",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMagnitudeMean",-0.487984706926639
"1158",14,"WALKING_DOWNSTAIRS","meantBodyAccelerometerJerkMagnitudeStdev",-0.483221887802828
"1159",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMagnitudeMean",-0.245124405807746
"1160",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeMagnitudeStdev",-0.317377464295082
"1161",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMagnitudeMean",-0.608256767676639
"1162",14,"WALKING_DOWNSTAIRS","meantBodyGyroscopeJerkMagnitudeStdev",-0.645034678692623
"1163",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMeanX",-0.503578578393852
"1164",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMeanY",-0.292774738243033
"1165",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMeanZ",-0.272591149659836
"1166",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerStdevX",-0.491090578268648
"1167",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerStdevY",-0.194161740892213
"1168",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerStdevZ",-0.0598352898007787
"1169",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkMeanX",-0.547228392966803
"1170",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkMeanY",-0.475602672016393
"1171",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkMeanZ",-0.502642372690574
"1172",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkStdevX",-0.556172286909426
"1173",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkStdevY",-0.479636522397131
"1174",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerJerkStdevZ",-0.601003772988115
"1175",14,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeMeanX",-0.6115221855
"1176",14,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeMeanY",-0.355248774921516
"1177",14,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeMeanZ",-0.247597875968033
"1178",14,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeStdevX",-0.66393820870082
"1179",14,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeStdevY",-0.15091173901873
"1180",14,"WALKING_DOWNSTAIRS","meanfBodyGyroscopeStdevZ",-0.225729073181148
"1181",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMagnitudeMean",-0.33954605254918
"1182",14,"WALKING_DOWNSTAIRS","meanfBodyAccelerometerMagnitudeStdev",-0.419458109257787
"1183",14,"WALKING_DOWNSTAIRS","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.472519023106762
"1184",14,"WALKING_DOWNSTAIRS","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.501922233672951
"1185",14,"WALKING_DOWNSTAIRS","meanfBodyBodyGyroscopeMagnitudeMean",-0.408328310255328
"1186",14,"WALKING_DOWNSTAIRS","meanfBodyBodyGyroscopeMagnitudeStdev",-0.377012934062787
"1187",14,"WALKING_DOWNSTAIRS","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.632288075747377
"1188",14,"WALKING_DOWNSTAIRS","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.689381172221311
"1189",14,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanX",0.274638681518987
"1190",14,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanY",-0.0150740054405063
"1191",14,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanZ",-0.105264366677722
"1192",14,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevX",-0.975494321518987
"1193",14,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevY",-0.944189643417721
"1194",14,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevZ",-0.943891439113924
"1195",14,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanX",0.599098975405063
"1196",14,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanY",0.0546109842746835
"1197",14,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanZ",0.130135867455696
"1198",14,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevX",-0.963666510379747
"1199",14,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevY",-0.965538336582279
"1200",14,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevZ",-0.952893375063291
"1201",14,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanX",0.0773017082381013
"1202",14,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanY",0.0036647518358481
"1203",14,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanZ",-0.0069576409346962
"1204",14,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevX",-0.985306933037975
"1205",14,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevY",-0.978904104303797
"1206",14,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevZ",-0.980713290253165
"1207",14,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanX",-0.023047440764557
"1208",14,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanY",-0.0773800849721519
"1209",14,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanZ",0.0988407598607595
"1210",14,"WALKING_UPSTAIRS","meantBodyGyroscopeStdevX",-0.973762051772152
"1211",14,"WALKING_UPSTAIRS","meantBodyGyroscopeStdevY",-0.962039041139241
"1212",14,"WALKING_UPSTAIRS","meantBodyGyroscopeStdevZ",-0.967101618101266
"1213",14,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMeanX",-0.100542747126582
"1214",14,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMeanY",-0.0414738805316456
"1215",14,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMeanZ",-0.054978679931519
"1216",14,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkStdevX",-0.981309872025316
"1217",14,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkStdevY",-0.982321302658228
"1218",14,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkStdevZ",-0.986841167088608
"1219",14,"WALKING_UPSTAIRS","meantBodyAccelerometerMagnitudeMean",-0.954651726708861
"1220",14,"WALKING_UPSTAIRS","meantBodyAccelerometerMagnitudeStdev",-0.944706586962025
"1221",14,"WALKING_UPSTAIRS","meantGravityAccelerometerMagnitudeMean",-0.954651726708861
"1222",14,"WALKING_UPSTAIRS","meantGravityAccelerometerMagnitudeStdev",-0.944706586962025
"1223",14,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMagnitudeMean",-0.982660079367089
"1224",14,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMagnitudeStdev",-0.981714665063291
"1225",14,"WALKING_UPSTAIRS","meantBodyGyroscopeMagnitudeMean",-0.945647504556962
"1226",14,"WALKING_UPSTAIRS","meantBodyGyroscopeMagnitudeStdev",-0.94746971556962
"1227",14,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMagnitudeMean",-0.98548876278481
"1228",14,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMagnitudeStdev",-0.980252790253165
"1229",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerMeanX",-0.977590046582278
"1230",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerMeanY",-0.957021698227848
"1231",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerMeanZ",-0.959720590506329
"1232",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerStdevX",-0.974837439746835
"1233",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerStdevY",-0.941020529113924
"1234",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerStdevZ",-0.939615462658228
"1235",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkMeanX",-0.985349748734177
"1236",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkMeanY",-0.978897426202532
"1237",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkMeanZ",-0.97720619556962
"1238",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkStdevX",-0.986653889746835
"1239",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkStdevY",-0.980582625189873
"1240",14,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkStdevZ",-0.982966496835443
"1241",14,"WALKING_UPSTAIRS","meanfBodyGyroscopeMeanX",-0.969864989620253
"1242",14,"WALKING_UPSTAIRS","meanfBodyGyroscopeMeanY",-0.966022947974684
"1243",14,"WALKING_UPSTAIRS","meanfBodyGyroscopeMeanZ",-0.968502550759494
